Rooms,Car,Regionlabel,Suburb_Target_Price,Council_Area_Encoded,Type_Encoded,Method_Encoded,Bedroom-to-bathroom Ratio,Land-to-building Ratio,Age of Building,Distance_Category,Age of Building Log
3,2.0,5,868172.1590249139,24.0,0.0,0.0,1.5,1.0806451612903225,24.0,Medium,3.1780538303479458
2,1.0,5,868172.1590249139,24.0,2.0,1.0,2.0,0.1054172767203514,84.0,Medium,4.430816798843313
2,0.0,5,868172.1590249139,24.0,2.0,0.0,2.0,inf,94.0,Medium,4.543294782270004
3,2.0,5,868172.1590249139,24.0,1.0,1.0,1.5,inf,24.0,Medium,3.1780538303479458
2,1.0,5,868172.1590249139,24.0,2.0,1.0,2.0,inf,58.0,Medium,4.060443010546419
3,2.0,5,868172.1590249139,24.0,0.0,0.0,1.5,0.12800769971126083,18.0,Medium,2.8903717578961645
1,1.0,5,868172.1590249139,24.0,2.0,4.0,1.0,inf,12.0,Medium,2.4849066497880004
1,1.0,5,868172.1590249139,24.0,2.0,0.0,1.0,inf,54.0,Medium,3.9889840465642745
2,2.0,5,868172.1590249139,24.0,2.0,0.0,1.0,inf,18.0,Medium,2.8903717578961645
1,1.0,5,868172.1590249139,24.0,2.0,3.0,1.0,inf,15.0,Medium,2.70805020110221
2,1.0,5,868172.1590249139,24.0,0.0,1.0,2.0,0.5528455284552846,124.0,Medium,4.820281565605037
2,0.0,5,868172.1590249139,24.0,2.0,0.0,2.0,0.0851581508515815,94.0,Medium,4.543294782270004
2,1.0,5,868172.1590249139,24.0,2.0,1.0,2.0,inf,84.0,Medium,4.430816798843313
2,1.0,5,868172.1590249139,24.0,2.0,4.0,2.0,inf,54.0,Medium,3.9889840465642745
2,1.0,5,868172.1590249139,24.0,2.0,1.0,1.0,inf,11.0,Medium,2.3978952727983707
5,4.0,5,868172.1590249139,24.0,0.0,1.0,1.25,0.4748858447488584,124.0,Medium,4.820281565605037
2,1.0,5,868172.1590249139,24.0,2.0,1.0,2.0,inf,94.0,Medium,4.543294782270004
2,0.0,5,868172.1590249139,24.0,0.0,1.0,2.0,0.4129353233830846,109.0,Medium,4.6913478822291435
2,1.0,5,868172.1590249139,24.0,2.0,4.0,1.0,inf,11.0,Medium,2.3978952727983707
2,1.0,5,868172.1590249139,24.0,2.0,0.0,2.0,0.05101214574898785,44.0,Medium,3.784189633918261
2,0.0,5,868172.1590249139,24.0,2.0,1.0,2.0,inf,104.0,Medium,4.6443908991413725
3,2.0,5,868172.1590249139,24.0,2.0,0.0,1.5,inf,174.0,Medium,5.159055299214529
2,1.0,5,868172.1590249139,24.0,2.0,3.0,1.0,inf,15.0,Medium,2.70805020110221
2,1.0,5,868172.1590249139,24.0,0.0,1.0,2.0,0.3407202216066482,114.0,Medium,4.736198448394496
4,2.0,5,868172.1590249139,24.0,0.0,1.0,2.0,0.48394495412844035,144.0,Medium,4.969813299576001
3,2.0,5,868172.1590249139,24.0,0.0,1.0,1.5,0.47368421052631576,8.0,Medium,2.0794415416798357
2,1.0,5,868172.1590249139,24.0,2.0,4.0,2.0,0.08406524466750313,54.0,Medium,3.9889840465642745
2,2.0,5,868172.1590249139,24.0,2.0,3.0,1.0,inf,24.0,Medium,3.1780538303479458
2,0.0,5,868172.1590249139,24.0,2.0,1.0,2.0,inf,94.0,Medium,4.543294782270004
2,1.0,5,868172.1590249139,24.0,2.0,0.0,2.0,0.08831168831168831,29.0,Medium,3.367295829986474
2,1.0,5,868172.1590249139,24.0,2.0,3.0,2.0,inf,16.0,Medium,2.772588722239781
2,2.0,5,868172.1590249139,24.0,2.0,1.0,2.0,0.09670781893004116,104.0,Medium,4.6443908991413725
1,1.0,5,868172.1590249139,24.0,2.0,3.0,1.0,inf,29.0,Medium,3.367295829986474
1,1.0,5,868172.1590249139,24.0,2.0,1.0,1.0,0.027727546714888487,64.0,Medium,4.1588830833596715
3,1.0,6,1197190.605393835,21.0,0.0,1.0,1.5,0.27522935779816515,74.0,Medium,4.30406509320417
3,1.0,6,1197190.605393835,21.0,0.0,1.0,3.0,0.2276657060518732,74.0,Medium,4.30406509320417
3,1.0,6,1197190.605393835,21.0,0.0,1.0,1.5,0.2623762376237624,74.0,Medium,4.30406509320417
4,3.0,6,1197190.605393835,21.0,0.0,1.0,2.0,inf,29.0,Medium,3.367295829986474
3,2.0,6,1197190.605393835,21.0,0.0,1.0,3.0,0.22,94.0,Medium,4.543294782270004
5,2.0,6,1197190.605393835,21.0,0.0,1.0,1.6666666666666667,0.5623987034035657,34.0,Medium,3.5263605246161616
4,2.0,6,1197190.605393835,21.0,0.0,0.0,1.3333333333333333,inf,54.0,Medium,3.9889840465642745
3,3.0,6,1197190.605393835,21.0,0.0,4.0,1.0,0.828,8.0,Medium,2.0794415416798357
3,3.0,6,1197190.605393835,21.0,0.0,3.0,1.5,0.23563218390804597,74.0,Medium,4.30406509320417
3,2.0,6,1197190.605393835,21.0,0.0,1.0,3.0,0.16907514450867053,64.0,Medium,4.1588830833596715
4,1.0,6,1197190.605393835,21.0,0.0,1.0,2.0,0.36902800658978585,34.0,Medium,3.5263605246161616
3,2.0,6,1197190.605393835,21.0,0.0,1.0,1.5,0.5,20.0,Medium,2.995732273553991
3,4.0,6,1197190.605393835,21.0,0.0,3.0,1.5,0.27146814404432135,74.0,Medium,4.30406509320417
4,2.0,6,1197190.605393835,21.0,0.0,4.0,2.0,0.036284470246734396,47.0,Medium,3.8501476017100584
5,4.0,6,1197190.605393835,21.0,0.0,1.0,2.5,0.7270916334661355,12.0,Medium,2.4849066497880004
3,2.0,6,1197190.605393835,21.0,0.0,1.0,1.5,0.21800947867298578,44.0,Medium,3.784189633918261
4,2.0,6,1197190.605393835,21.0,0.0,1.0,1.3333333333333333,0.5353846153846153,23.0,Medium,3.1354942159291497
5,2.0,6,1197190.605393835,21.0,0.0,1.0,1.6666666666666667,0.48344370860927155,15.0,Medium,2.70805020110221
2,1.0,6,1197190.605393835,21.0,0.0,1.0,1.5,0.2804232804232804,24.0,Medium,3.1780538303479458
4,2.0,6,1197190.605393835,21.0,0.0,1.0,2.0,0.2290748898678414,64.0,Medium,4.1588830833596715
3,1.0,6,767414.4680073353,3.0,0.0,0.0,1.5,0.25190839694656486,84.0,Medium,4.430816798843313
3,1.0,6,767414.4680073353,3.0,0.0,1.0,3.0,0.20714285714285716,64.0,Medium,4.1588830833596715
3,0.0,6,767414.4680073353,3.0,0.0,1.0,3.0,0.2366255144032922,81.0,Medium,4.394449154672439
4,0.0,6,767414.4680073353,3.0,0.0,1.0,4.0,0.2493112947658402,84.0,Medium,4.430816798843313
3,2.0,6,767414.4680073353,3.0,0.0,3.0,3.0,0.23552123552123552,64.0,Medium,4.1588830833596715
3,1.0,6,767414.4680073353,3.0,0.0,1.0,3.0,0.22612085769980506,69.0,Medium,4.23410650459726
4,2.0,6,767414.4680073353,3.0,0.0,1.0,2.0,0.3848069738480697,22.0,Medium,3.091042453358316
3,1.0,6,767414.4680073353,3.0,0.0,0.0,1.5,0.9243697478991597,15.0,Medium,2.70805020110221
3,1.0,6,767414.4680073353,3.0,2.0,1.0,3.0,0.38205980066445183,74.0,Medium,4.30406509320417
4,2.0,6,767414.4680073353,3.0,0.0,1.0,4.0,0.19011976047904192,94.0,Medium,4.543294782270004
2,1.0,6,767414.4680073353,3.0,0.0,1.0,2.0,0.35555555555555557,24.0,Medium,3.1780538303479458
3,2.0,6,767414.4680073353,3.0,0.0,1.0,3.0,0.1863799283154122,99.0,Medium,4.59511985013459
3,1.0,6,767414.4680073353,3.0,0.0,1.0,3.0,0.22113502935420742,66.0,Medium,4.189654742026425
2,0.0,6,767414.4680073353,3.0,2.0,3.0,2.0,0.47058823529411764,54.0,Medium,3.9889840465642745
3,0.0,6,767414.4680073353,3.0,0.0,1.0,3.0,0.1673758865248227,59.0,Medium,4.07753744390572
3,1.0,6,767414.4680073353,3.0,0.0,1.0,3.0,inf,74.0,Medium,4.30406509320417
2,2.0,6,767414.4680073353,3.0,0.0,1.0,2.0,0.37745098039215685,99.0,Medium,4.59511985013459
4,1.0,6,767414.4680073353,3.0,0.0,0.0,4.0,0.175787728026534,74.0,Medium,4.30406509320417
3,1.0,6,767414.4680073353,3.0,0.0,1.0,3.0,0.22510822510822512,68.0,Medium,4.219507705176107
4,2.0,6,767414.4680073353,3.0,0.0,1.0,2.0,0.34523809523809523,19.0,Medium,2.9444389791664403
3,3.0,6,767414.4680073353,3.0,0.0,1.0,3.0,0.23110151187904968,99.0,Medium,4.59511985013459
3,2.0,6,767414.4680073353,3.0,0.0,0.0,3.0,0.19626168224299065,54.0,Medium,3.9889840465642745
3,4.0,6,767414.4680073353,3.0,0.0,3.0,3.0,0.1485148514851485,64.0,Medium,4.1588830833596715
3,1.0,6,767414.4680073353,3.0,0.0,1.0,3.0,0.26143790849673204,69.0,Medium,4.23410650459726
3,1.0,6,767414.4680073353,3.0,0.0,1.0,3.0,0.18993506493506493,94.0,Medium,4.543294782270004
3,2.0,6,767414.4680073353,3.0,0.0,0.0,1.5,0.9954058192955589,32.0,Medium,3.4657359027997265
3,2.0,6,767414.4680073353,3.0,0.0,1.0,3.0,0.216696269982238,59.0,Medium,4.07753744390572
3,1.0,6,767414.4680073353,3.0,0.0,1.0,3.0,0.3561253561253561,22.0,Medium,3.091042453358316
3,2.0,6,767414.4680073353,3.0,1.0,0.0,3.0,0.7098214285714286,39.0,Medium,3.6635616461296463
4,3.0,6,767414.4680073353,3.0,0.0,1.0,2.0,0.33488372093023255,79.0,Medium,4.3694478524670215
2,2.0,6,767414.4680073353,3.0,1.0,3.0,1.0,0.4166666666666667,16.0,Medium,2.772588722239781
3,1.0,6,767414.4680073353,3.0,0.0,0.0,4.0,0.16957210776545167,64.0,Medium,4.1588830833596715
3,2.0,6,845129.4721152633,3.0,0.0,0.0,3.0,0.1813186813186813,46.0,Medium,3.828641396489095
2,4.0,6,845129.4721152633,3.0,0.0,1.0,2.0,0.23615160349854228,64.0,Medium,4.1588830833596715
2,1.0,6,845129.4721152633,3.0,0.0,1.0,2.0,0.17235772357723578,54.0,Medium,3.9889840465642745
4,2.0,6,845129.4721152633,3.0,0.0,1.0,4.0,0.22375215146299485,74.0,Medium,4.30406509320417
3,2.0,6,845129.4721152633,3.0,0.0,1.0,1.5,0.25946969696969696,34.0,Medium,3.5263605246161616
5,2.0,6,845129.4721152633,3.0,0.0,1.0,2.5,0.20121028744326777,64.0,Medium,4.1588830833596715
3,2.0,6,845129.4721152633,3.0,0.0,4.0,3.0,0.14913448735019974,64.0,Medium,4.1588830833596715
3,0.0,6,845129.4721152633,3.0,0.0,3.0,3.0,0.18729096989966554,74.0,Medium,4.30406509320417
4,2.0,6,845129.4721152633,3.0,0.0,1.0,4.0,0.216260162601626,69.0,Medium,4.23410650459726
4,5.0,6,845129.4721152633,3.0,0.0,1.0,2.0,0.3165354330708661,49.0,Medium,3.8918202981106265
3,2.0,6,845129.4721152633,3.0,0.0,1.0,3.0,0.20631970260223048,49.0,Medium,3.8918202981106265
2,6.0,6,845129.4721152633,3.0,0.0,1.0,2.0,0.14566115702479338,74.0,Medium,4.30406509320417
3,2.0,6,845129.4721152633,3.0,0.0,1.0,3.0,1.0,54.0,Medium,3.9889840465642745
3,2.0,6,845129.4721152633,3.0,0.0,1.0,3.0,0.14285714285714285,84.0,Medium,4.430816798843313
3,2.0,6,845129.4721152633,3.0,0.0,3.0,1.0,0.7013574660633484,13.0,Medium,2.5649493574615367
3,1.0,6,845129.4721152633,3.0,0.0,1.0,3.0,0.35856573705179284,79.0,Medium,4.3694478524670215
5,1.0,6,845129.4721152633,3.0,0.0,1.0,2.0,0.3753180661577608,25.0,Medium,3.2188758248682006
3,3.0,6,610358.9001496836,3.0,0.0,1.0,3.0,0.19759450171821305,54.0,Medium,3.9889840465642745
3,6.0,6,610358.9001496836,3.0,0.0,1.0,1.5,0.22788605697151423,49.0,Medium,3.8918202981106265
3,1.0,6,610358.9001496836,3.0,1.0,3.0,1.0,0.5174418604651163,20.0,Medium,2.995732273553991
3,2.0,6,610358.9001496836,3.0,0.0,1.0,3.0,0.19834710743801653,58.0,Medium,4.060443010546419
3,4.0,6,610358.9001496836,3.0,0.0,1.0,3.0,0.17882689556509299,64.0,Medium,4.1588830833596715
3,1.0,6,610358.9001496836,3.0,2.0,1.0,1.5,0.5458333333333333,13.0,Medium,2.5649493574615367
5,2.0,6,610358.9001496836,3.0,0.0,3.0,2.5,0.2953020134228188,27.0,Medium,3.295836866004329
3,1.0,6,610358.9001496836,3.0,0.0,1.0,3.0,0.14676258992805755,74.0,Medium,4.30406509320417
3,2.0,6,610358.9001496836,3.0,0.0,1.0,0.75,0.34439834024896265,69.0,Medium,4.23410650459726
4,1.0,6,610358.9001496836,3.0,0.0,3.0,4.0,0.22470238095238096,54.0,Medium,3.9889840465642745
3,1.0,6,610358.9001496836,3.0,0.0,3.0,3.0,0.24584103512014788,54.0,Medium,3.9889840465642745
3,2.0,6,610358.9001496836,3.0,0.0,0.0,3.0,0.21264367816091953,64.0,Medium,4.1588830833596715
4,1.0,6,610358.9001496836,3.0,0.0,1.0,3.0,0.18571428571428572,74.0,Medium,4.30406509320417
3,0.0,6,610358.9001496836,3.0,0.0,1.0,3.0,0.22407407407407406,57.0,Medium,4.04305126783455
3,2.0,6,610358.9001496836,3.0,0.0,1.0,3.0,0.21724709784411278,74.0,Medium,4.30406509320417
1,2.0,6,610358.9001496836,3.0,0.0,3.0,1.0,inf,15.0,Medium,2.70805020110221
3,1.0,6,610358.9001496836,3.0,0.0,1.0,3.0,0.12679425837320574,49.0,Medium,3.8918202981106265
3,2.0,6,610358.9001496836,3.0,0.0,0.0,1.5,0.2694300518134715,25.0,Medium,3.2188758248682006
3,1.0,6,610358.9001496836,3.0,0.0,1.0,3.0,0.24531835205992508,54.0,Medium,3.9889840465642745
2,1.0,6,610358.9001496836,3.0,2.0,1.0,2.0,0.3404255319148936,34.0,Medium,3.5263605246161616
4,4.0,6,610358.9001496836,3.0,0.0,1.0,2.0,0.27342549923195086,49.0,Medium,3.8918202981106265
3,1.0,6,610358.9001496836,3.0,0.0,1.0,3.0,0.22334293948126802,64.0,Medium,4.1588830833596715
3,2.0,6,610358.9001496836,3.0,0.0,1.0,3.0,0.2460202604920405,64.0,Medium,4.1588830833596715
3,1.0,6,610358.9001496836,3.0,0.0,1.0,3.0,0.17428087986463622,53.0,Medium,3.970291913552122
3,1.0,6,610358.9001496836,3.0,0.0,1.0,3.0,0.17118402282453637,64.0,Medium,4.1588830833596715
3,2.0,6,610358.9001496836,3.0,0.0,3.0,3.0,0.3106267029972752,54.0,Medium,3.9889840465642745
4,4.0,6,610358.9001496836,3.0,0.0,1.0,2.0,0.2608695652173913,49.0,Medium,3.8918202981106265
4,3.0,6,610358.9001496836,3.0,0.0,4.0,2.0,0.349025974025974,54.0,Medium,3.9889840465642745
3,2.0,6,610358.9001496836,3.0,0.0,3.0,3.0,0.17384370015948963,54.0,Medium,3.9889840465642745
3,1.0,6,610358.9001496836,3.0,1.0,3.0,1.5,0.42342342342342343,12.0,Medium,2.4849066497880004
3,6.0,6,610358.9001496836,3.0,0.0,1.0,1.5,0.2248447204968944,29.0,Medium,3.367295829986474
3,6.0,6,610358.9001496836,3.0,0.0,1.0,3.0,0.22290076335877862,46.0,Medium,3.828641396489095
4,2.0,5,1614156.603150804,2.0,0.0,1.0,1.3333333333333333,0.4429530201342282,94.0,Medium,4.543294782270004
3,2.0,5,1614156.603150804,26.0,1.0,1.0,2.0,0.32169576059850374,54.0,Medium,3.9889840465642745
4,2.0,5,1614156.603150804,2.0,0.0,1.0,1.3333333333333333,0.4046692607003891,24.0,Medium,3.1780538303479458
5,2.0,5,1614156.603150804,2.0,0.0,4.0,1.6666666666666667,0.3197278911564626,104.0,Medium,4.6443908991413725
2,1.0,5,1614156.603150804,26.0,2.0,4.0,2.0,inf,54.0,Medium,3.9889840465642745
3,1.0,5,1614156.603150804,2.0,0.0,4.0,3.0,0.23591087811271297,94.0,Medium,4.543294782270004
4,2.0,5,1614156.603150804,2.0,0.0,4.0,2.0,0.3269476372924649,104.0,Medium,4.6443908991413725
4,2.0,5,1614156.603150804,2.0,0.0,1.0,2.0,0.37057220708446864,104.0,Medium,4.6443908991413725
4,2.0,5,1614156.603150804,2.0,0.0,1.0,2.0,0.33889602053915274,10.0,Medium,2.302585092994046
4,2.0,5,1614156.603150804,26.0,0.0,0.0,2.0,0.25144175317185696,74.0,Medium,4.30406509320417
4,2.0,5,1614156.603150804,26.0,0.0,1.0,2.0,0.32167832167832167,104.0,Medium,4.6443908991413725
2,1.0,5,1614156.603150804,2.0,2.0,1.0,2.0,0.11747430249632893,56.0,Medium,4.02535169073515
4,2.0,5,1614156.603150804,26.0,0.0,4.0,2.0,0.24474660074165636,74.0,Medium,4.30406509320417
3,2.0,5,1614156.603150804,2.0,0.0,1.0,1.5,0.29572649572649573,94.0,Medium,4.543294782270004
5,2.0,5,1614156.603150804,26.0,0.0,1.0,1.6666666666666667,0.46589446589446587,99.0,Medium,4.59511985013459
3,2.0,5,1614156.603150804,26.0,2.0,1.0,3.0,0.5069124423963134,54.0,Medium,3.9889840465642745
3,2.0,5,1614156.603150804,26.0,0.0,1.0,1.5,0.1967821782178218,54.0,Medium,3.9889840465642745
4,1.0,5,1614156.603150804,2.0,0.0,1.0,4.0,0.2469775474956822,124.0,Medium,4.820281565605037
5,2.0,5,1614156.603150804,26.0,0.0,4.0,2.5,0.44617784711388453,23.0,Medium,3.1354942159291497
2,1.0,5,1614156.603150804,26.0,2.0,0.0,2.0,0.7647058823529411,54.0,Medium,3.9889840465642745
4,2.0,5,1614156.603150804,26.0,0.0,4.0,2.5,0.477124183006536,54.0,Medium,3.9889840465642745
4,2.0,5,1614156.603150804,2.0,0.0,4.0,1.5,0.3087460484720759,114.0,Medium,4.736198448394496
5,2.0,5,1614156.603150804,26.0,0.0,0.0,2.5,0.2702439024390244,109.0,Medium,4.6913478822291435
3,1.0,5,1614156.603150804,26.0,0.0,1.0,1.5,0.5870445344129555,19.0,Medium,2.9444389791664403
2,1.0,5,1614156.603150804,2.0,1.0,1.0,0.5,1.0454545454545454,27.0,Medium,3.295836866004329
2,1.0,5,1614156.603150804,2.0,2.0,0.0,2.0,1.0396039603960396,49.0,Medium,3.8918202981106265
4,2.0,5,1614156.603150804,2.0,0.0,0.0,2.0,0.34045584045584043,97.0,Medium,4.574710978503383
2,1.0,5,1614156.603150804,2.0,2.0,1.0,1.0,0.07991587802313355,54.0,Medium,3.9889840465642745
5,1.0,5,1614156.603150804,26.0,0.0,1.0,2.5,0.36550632911392406,74.0,Medium,4.30406509320417
3,1.0,5,1614156.603150804,2.0,0.0,1.0,0.0,0.6238805970149254,11.0,Medium,2.3978952727983707
3,1.0,5,1614156.603150804,26.0,1.0,1.0,3.0,0.46543778801843316,54.0,Medium,3.9889840465642745
4,4.0,5,1614156.603150804,26.0,0.0,0.0,1.3333333333333333,0.22180451127819548,55.0,Medium,4.007333185232471
3,1.0,5,1614156.603150804,2.0,0.0,1.0,1.5,0.2979591836734694,104.0,Medium,4.6443908991413725
2,2.0,5,1614156.603150804,2.0,2.0,4.0,2.0,0.6451612903225806,39.0,Medium,3.6635616461296463
3,2.0,5,1614156.603150804,2.0,0.0,3.0,3.0,0.29024943310657597,114.0,Medium,4.736198448394496
3,1.0,5,1614156.603150804,2.0,0.0,1.0,2.0,0.39365671641791045,94.0,Medium,4.543294782270004
6,2.0,5,1614156.603150804,26.0,0.0,0.0,1.3333333333333333,0.41374474053295934,96.0,Medium,4.564348191467836
4,2.0,5,1614156.603150804,2.0,0.0,3.0,2.0,0.2988691437802908,94.0,Medium,4.543294782270004
2,1.0,5,1614156.603150804,2.0,2.0,1.0,2.0,0.4588235294117647,64.0,Medium,4.1588830833596715
4,2.0,0,1164765.3376484523,15.0,0.0,3.0,2.0,0.3363774733637747,46.0,Medium,3.828641396489095
4,4.0,0,1164765.3376484523,15.0,0.0,1.0,2.0,0.2526002971768202,52.0,Medium,3.9512437185814275
3,2.0,0,1164765.3376484523,15.0,0.0,1.0,3.0,0.40894568690095845,44.0,Medium,3.784189633918261
3,2.0,0,1164765.3376484523,15.0,0.0,1.0,1.5,0.2099533437013997,59.0,Medium,4.07753744390572
3,2.0,0,1164765.3376484523,15.0,0.0,1.0,3.0,0.21232876712328766,64.0,Medium,4.1588830833596715
4,2.0,0,1164765.3376484523,15.0,0.0,0.0,2.0,0.2898773006134969,51.0,Medium,3.9318256327243257
4,2.0,0,1164765.3376484523,15.0,0.0,3.0,2.0,0.6071428571428571,11.0,Medium,2.3978952727983707
3,2.0,0,1164765.3376484523,15.0,0.0,1.0,3.0,0.1388888888888889,64.0,Medium,4.1588830833596715
4,5.0,0,1164765.3376484523,15.0,0.0,0.0,2.0,0.26825633383010433,54.0,Medium,3.9889840465642745
5,2.0,0,1164765.3376484523,15.0,0.0,0.0,1.6666666666666667,0.3142857142857143,51.0,Medium,3.9318256327243257
4,2.0,0,1164765.3376484523,15.0,0.0,1.0,2.0,0.4,44.0,Medium,3.784189633918261
3,1.0,0,1164765.3376484523,15.0,0.0,1.0,1.5,0.14760914760914762,54.0,Medium,3.9889840465642745
5,2.0,0,1164765.3376484523,15.0,0.0,1.0,2.5,0.5330330330330331,44.0,Medium,3.784189633918261
4,2.0,0,1164765.3376484523,15.0,0.0,0.0,2.0,0.23201174743024963,54.0,Medium,3.9889840465642745
5,4.0,0,1164765.3376484523,15.0,0.0,0.0,1.6666666666666667,0.41875,18.0,Medium,2.8903717578961645
4,2.0,0,1164765.3376484523,15.0,0.0,4.0,1.3333333333333333,0.22527472527472528,54.0,Medium,3.9889840465642745
2,1.0,0,1164765.3376484523,15.0,1.0,1.0,2.0,0.2647058823529412,44.0,Medium,3.784189633918261
3,2.0,0,1164765.3376484523,15.0,0.0,1.0,1.5,0.23302263648468707,56.0,Medium,4.02535169073515
3,1.0,0,1164765.3376484523,15.0,0.0,0.0,3.0,0.16876574307304787,64.0,Medium,4.1588830833596715
4,2.0,0,1164765.3376484523,15.0,0.0,0.0,2.0,0.26814814814814814,39.0,Medium,3.6635616461296463
3,1.0,0,1164765.3376484523,15.0,2.0,1.0,3.0,0.22580645161290322,49.0,Medium,3.8918202981106265
3,2.0,0,1164765.3376484523,15.0,0.0,1.0,1.5,0.14057142857142857,54.0,Medium,3.9889840465642745
4,4.0,0,1164765.3376484523,15.0,0.0,0.0,2.0,0.30428134556574926,54.0,Medium,3.9889840465642745
3,2.0,0,1164765.3376484523,15.0,0.0,1.0,3.0,0.21777221526908636,64.0,Medium,4.1588830833596715
4,2.0,0,1164765.3376484523,15.0,0.0,1.0,2.0,0.2077922077922078,59.0,Medium,4.07753744390572
5,2.0,0,1164765.3376484523,15.0,0.0,1.0,1.25,0.5572755417956656,8.0,Medium,2.0794415416798357
4,2.0,0,1164765.3376484523,15.0,0.0,1.0,2.0,0.2765957446808511,54.0,Medium,3.9889840465642745
4,2.0,0,1164765.3376484523,15.0,0.0,1.0,4.0,0.03559870550161812,64.0,Medium,4.1588830833596715
3,2.0,0,1164765.3376484523,15.0,0.0,3.0,3.0,0.18472222222222223,64.0,Medium,4.1588830833596715
4,2.0,0,1164765.3376484523,15.0,0.0,0.0,2.0,0.4160475482912333,19.0,Medium,2.9444389791664403
4,2.0,0,1164765.3376484523,15.0,0.0,1.0,2.0,0.23076923076923078,49.0,Medium,3.8918202981106265
4,2.0,0,1164765.3376484523,15.0,0.0,1.0,2.0,0.2223926380368098,59.0,Medium,4.07753744390572
3,2.0,0,1164765.3376484523,15.0,0.0,4.0,3.0,0.3669724770642202,49.0,Medium,3.8918202981106265
3,2.0,0,1164765.3376484523,15.0,0.0,1.0,1.5,0.19458128078817735,64.0,Medium,4.1588830833596715
1,0.0,2,954026.6809264101,6.0,2.0,1.0,1.0,inf,114.0,Medium,4.736198448394496
1,1.0,2,954026.6809264101,6.0,2.0,4.0,1.0,inf,25.0,Medium,3.2188758248682006
2,2.0,2,954026.6809264101,6.0,1.0,1.0,2.0,0.5792682926829268,15.0,Medium,2.70805020110221
4,1.0,2,954026.6809264101,6.0,0.0,3.0,2.0,0.32553191489361705,94.0,Medium,4.543294782270004
2,1.0,2,954026.6809264101,6.0,0.0,1.0,2.0,0.2956989247311828,74.0,Medium,4.30406509320417
1,1.0,2,954026.6809264101,6.0,2.0,0.0,1.0,inf,54.0,Medium,3.9889840465642745
1,1.0,2,954026.6809264101,6.0,2.0,1.0,1.0,inf,54.0,Medium,3.9889840465642745
2,1.0,2,954026.6809264101,6.0,2.0,1.0,2.0,0.09944751381215469,49.0,Medium,3.8918202981106265
2,1.0,2,954026.6809264101,6.0,0.0,3.0,2.0,0.42162162162162165,124.0,Medium,4.820281565605037
3,2.0,2,954026.6809264101,6.0,0.0,1.0,1.5,0.2388888888888889,89.0,Medium,4.48863636973214
3,2.0,2,954026.6809264101,6.0,0.0,1.0,1.0,0.2600732600732601,66.0,Medium,4.189654742026425
2,0.0,2,954026.6809264101,6.0,0.0,3.0,2.0,0.3645833333333333,99.0,Medium,4.59511985013459
1,1.0,2,954026.6809264101,6.0,2.0,3.0,1.0,0.0784313725490196,49.0,Medium,3.8918202981106265
3,2.0,2,954026.6809264101,6.0,0.0,1.0,1.5,0.24433249370277077,104.0,Medium,4.6443908991413725
2,2.0,2,954026.6809264101,6.0,0.0,1.0,2.0,0.33663366336633666,94.0,Medium,4.543294782270004
3,2.0,2,954026.6809264101,6.0,0.0,1.0,1.5,0.5142857142857142,14.0,Medium,2.6390573296152584
3,1.0,2,954026.6809264101,6.0,0.0,1.0,1.0,0.4618055555555556,104.0,Medium,4.6443908991413725
3,2.0,2,954026.6809264101,6.0,1.0,3.0,1.5,0.9171974522292994,14.0,Medium,2.6390573296152584
3,1.0,2,954026.6809264101,6.0,0.0,1.0,2.0,0.29357798165137616,104.0,Medium,4.6443908991413725
2,0.0,2,954026.6809264101,6.0,0.0,1.0,2.0,inf,124.0,Medium,4.820281565605037
2,0.0,2,954026.6809264101,6.0,2.0,1.0,2.0,inf,44.0,Medium,3.784189633918261
3,1.0,2,954026.6809264101,6.0,0.0,3.0,1.0,0.381294964028777,104.0,Medium,4.6443908991413725
3,1.0,2,954026.6809264101,6.0,0.0,1.0,3.0,0.2775800711743772,74.0,Medium,4.30406509320417
3,1.0,2,954026.6809264101,6.0,0.0,4.0,1.5,1.0,119.0,Medium,4.77912349311153
2,1.0,2,954026.6809264101,6.0,2.0,1.0,2.0,inf,54.0,Medium,3.9889840465642745
2,2.0,2,954026.6809264101,6.0,0.0,1.0,2.0,0.006006006006006006,39.0,Medium,3.6635616461296463
3,1.0,2,954026.6809264101,6.0,0.0,1.0,3.0,0.4618181818181818,104.0,Medium,4.6443908991413725
1,1.0,2,954026.6809264101,6.0,2.0,1.0,1.0,inf,59.0,Medium,4.07753744390572
3,2.0,2,954026.6809264101,6.0,0.0,3.0,3.0,0.31724137931034485,104.0,Medium,4.6443908991413725
2,1.0,2,954026.6809264101,6.0,2.0,0.0,2.0,0.1761194029850746,64.0,Medium,4.1588830833596715
2,1.0,2,954026.6809264101,6.0,2.0,3.0,2.0,inf,54.0,Medium,3.9889840465642745
3,3.0,2,954026.6809264101,6.0,0.0,4.0,1.5,0.7878787878787878,11.0,Medium,2.3978952727983707
3,2.0,2,954026.6809264101,6.0,1.0,1.0,1.5,0.8860759493670886,17.0,Medium,2.833213344056216
3,1.0,2,954026.6809264101,6.0,0.0,3.0,2.0,1.0,104.0,Medium,4.6443908991413725
2,1.0,2,954026.6809264101,6.0,2.0,1.0,2.0,inf,64.0,Medium,4.1588830833596715
2,0.0,2,954026.6809264101,6.0,0.0,1.0,2.0,0.3211920529801324,109.0,Medium,4.6913478822291435
