Suburb,Rooms,Type,Price,Method,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Regionname
Williamstown North,3,h,1045000,S,29-04-2017,8.9,3016,3,2,3,526,159,1990,Hobsons Bay,Western Metropolitan
Windsor,2,u,585000,S,08-04-2017,5.1,3181,2,1,1,0,79,1965,Stonnington,Southern Metropolitan
Windsor,2,u,690000,S,13-05-2017,5.1,3181,2,1,1,0,,,Stonnington,Southern Metropolitan
Windsor,2,u,854000,SP,22-04-2017,5.1,3181,2,1,1,774,90,1945,Stonnington,Southern Metropolitan
Windsor,1,h,900000,VB,29-04-2017,5.1,3181,1,1,1,160,,1930,Stonnington,Southern Metropolitan
Windsor,1,u,350000,SP,29-04-2017,5.1,3181,1,1,0,0,48,1975,Port Phillip,Southern Metropolitan
Yallambie,3,h,721500,S,20-05-2017,15,3085,3,1,1,594,,,Banyule,Northern Metropolitan
Yallambie,5,h,1060000,S,29-04-2017,15,3085,5,2,2,627,232,1960,Banyule,Northern Metropolitan
Yallambie,3,h,984000,S,29-04-2017,15,3085,3,2,2,552,,,Banyule,Northern Metropolitan
Balaclava,2,u,450000,SP,13-05-2017,6.6,3183,2,1,1,0,50,1960,Port Phillip,Southern Metropolitan
Balaclava,2,u,490000,VB,29-04-2017,6.6,3183,2,1,0,601,,,Port Phillip,Southern Metropolitan
Balaclava,1,u,440000,S,29-04-2017,6.6,3183,1,1,0,0,,1940,Port Phillip,Southern Metropolitan
Essendon West,3,h,1406000,S,13-05-2017,9.8,3040,3,1,1,34,,,Moonee Valley,Western Metropolitan
Essendon West,3,h,1305000,S,20-05-2017,9.8,3040,3,1,2,147,,,Moonee Valley,Western Metropolitan
Kingsbury,3,u,488000,S,13-05-2017,12.4,3083,3,1,1,260,150,1961,Darebin,Northern Metropolitan
West Melbourne,3,h,1750000,S,13-05-2017,1.9,3003,3,1,1,160,,1870,Melbourne,Northern Metropolitan
West Melbourne,2,t,1013000,S,20-05-2017,1.9,3003,2,2,1,0,130,2010,Melbourne,Northern Metropolitan
West Melbourne,3,t,1171000,S,20-05-2017,1.9,3003,3,2,1,650,,,Melbourne,Northern Metropolitan
West Melbourne,2,h,1053000,S,22-04-2017,1.9,3003,2,1,0,147,,1880,Melbourne,Northern Metropolitan
West Melbourne,1,u,295000,SP,29-04-2017,1.9,3003,1,1,1,0,,2013,Melbourne,Northern Metropolitan
Campbellfield,3,h,445000,S,20-05-2017,14.5,3061,3,1,2,534,,,Hume,Northern Metropolitan
Travancore,2,u,360000,SP,20-05-2017,5.3,3032,2,1,1,0,51,2010,Moonee Valley,Western Metropolitan
Airport West,3,h,640000,S,01-07-2017,10.4,3042,3,1,2,219,101.37,1960,Moonee Valley,Western Metropolitan
Airport West,3,h,961000,S,01-07-2017,10.4,3042,3,1,2,717,,1950,Moonee Valley,Western Metropolitan
Albert Park,2,h,1535000,S,01-07-2017,3,3206,2,1,0,171,,1900,Port Phillip,Southern Metropolitan
Albion,3,h,570000,S,01-07-2017,10.5,3020,3,1,0,423,142,1920,Brimbank,Western Metropolitan
Alphington,4,h,2345000,S,01-07-2017,5.7,3078,4,2,2,803,,,Yarra,Northern Metropolitan
Altona North,3,h,900000,S,01-07-2017,9.4,3025,3,1,2,672,110,1960,Hobsons Bay,Western Metropolitan
Armadale,5,h,5200000,SP,01-07-2017,6.3,3143,5,3,3,761,,,Stonnington,Southern Metropolitan
Ashwood,3,h,1225000,S,01-07-2017,10.2,3147,3,1,2,770,,,Monash,Southern Metropolitan
Avondale Heights,3,u,622000,S,01-07-2017,9.5,3034,3,1,1,204,,,Moonee Valley,Western Metropolitan
Avondale Heights,3,h,825000,SP,01-07-2017,9.5,3034,3,1,4,603,,,Moonee Valley,Western Metropolitan
Balwyn,4,h,1475000,PI,01-07-2017,7.9,3103,4,3,5,380,,,Boroondara,Southern Metropolitan
Balwyn North,5,h,2160000,S,01-07-2017,9.7,3104,5,1,2,860,,,Boroondara,Southern Metropolitan
Balwyn North,3,t,1050000,PI,01-07-2017,9.7,3104,3,3,2,200,,,Boroondara,Southern Metropolitan
Balwyn North,3,h,1275000,VB,01-07-2017,9.7,3104,3,2,2,226,127,1965,Boroondara,Southern Metropolitan
Bayswater,3,t,640000,S,01-07-2017,23.2,3153,3,2,1,187,125,2010,Knox,Eastern Metropolitan
Bayswater North,3,u,500000,PI,01-07-2017,23.2,3153,3,1,2,263,,1970,Maroondah,Eastern Metropolitan
Beaumaris,4,h,1221000,PI,01-07-2017,17.3,3193,4,2,3,554,,1925,Bayside,Southern Metropolitan
Beaumaris,4,h,1823000,S,01-07-2017,17.3,3193,4,2,3,728,,,Bayside,Southern Metropolitan
Beaumaris,6,h,2000000,S,01-07-2017,17.3,3193,6,3,4,836,,,Bayside,Southern Metropolitan
Bentleigh,3,h,1365000,S,01-07-2017,11.4,3204,3,1,1,776,,,Glen Eira,Southern Metropolitan
Bentleigh,3,h,1045000,SP,01-07-2017,11.4,3204,3,1,1,401,114,1970,Glen Eira,Southern Metropolitan
Bentleigh East,5,h,1220000,S,01-07-2017,13.8,3165,5,2,2,611,188,1950,Glen Eira,Southern Metropolitan
Berwick,4,h,627500,SP,01-07-2017,35.2,3806,4,2,2,687,,,Casey,Eastern Victoria
Boronia,3,h,642000,S,01-07-2017,25,3155,3,2,2,968,,,Knox,Eastern Metropolitan
Briar Hill,3,h,840000,S,01-07-2017,16.1,3088,3,1,2,509,120,2000,Banyule,Eastern Metropolitan
Brighton,3,h,2650000,S,01-07-2017,10.5,3186,3,2,2,645,219,1910,Bayside,Southern Metropolitan
Brighton,1,u,380000,VB,01-07-2017,10.5,3186,1,1,1,1993,46,2000,Bayside,Southern Metropolitan
Brighton,5,h,3250000,SP,01-07-2017,10.5,3186,5,3,2,835,,,Bayside,Southern Metropolitan
Brighton East,4,t,1731000,SP,01-07-2017,10.3,3187,4,3,2,345,239,2001,Bayside,Southern Metropolitan
Broadmeadows,3,t,465000,S,01-07-2017,14,3047,3,2,3,248,123.21,2010,Hume,Northern Metropolitan
Broadmeadows,3,h,518500,S,01-07-2017,14,3047,3,1,0,576,110,1999,Hume,Northern Metropolitan
Brunswick,2,u,692000,S,01-07-2017,5.2,3056,2,1,1,0,,,Moreland,Northern Metropolitan
Brunswick East,2,h,1305000,S,01-07-2017,4,3057,2,1,0,315,,,Moreland,Northern Metropolitan
Brunswick West,3,h,1100000,S,01-07-2017,5.2,3055,3,1,1,322,,,Moreland,Northern Metropolitan
Brunswick West,2,h,573000,S,01-07-2017,5.2,3055,2,1,1,0,,1970,Moreland,Northern Metropolitan
Bulleen,3,h,1060000,S,01-07-2017,10.8,3105,3,1,2,631,,,Manningham,Eastern Metropolitan
Bundoora,3,h,805000,S,01-07-2017,12.1,3083,3,1,2,669,,,Banyule,Northern Metropolitan
Bundoora,3,h,682000,S,01-07-2017,12.1,3083,3,1,1,583,,,Banyule,Northern Metropolitan
Burnside Heights,3,h,535000,S,01-07-2017,14.8,3023,3,2,2,472,230,2005,Melton,Western Metropolitan
Burwood East,4,h,1088000,PI,01-07-2017,14.7,3151,4,1,1,536,140.7481,,Whitehorse,Eastern Metropolitan
Burwood East,3,h,1180000,S,01-07-2017,14.7,3151,3,1,1,563,,,Whitehorse,Eastern Metropolitan
Cairnlea,3,h,630000,PI,01-07-2017,14.8,3023,3,2,2,397,145,2007,Brimbank,Western Metropolitan
Camberwell,2,u,677000,S,01-07-2017,7.7,3124,2,1,1,131,76,1975,Boroondara,Southern Metropolitan
Camberwell,2,u,670000,VB,01-07-2017,7.7,3124,2,1,1,0,,,Boroondara,Southern Metropolitan
Camberwell,3,t,1320000,PI,01-07-2017,7.7,3124,3,2,2,227,223,2006,Boroondara,Southern Metropolitan
Canterbury,2,u,816000,S,01-07-2017,8.4,3126,2,2,1,8140,86.5,2015,Boroondara,Southern Metropolitan
Carlton,1,u,350000,VB,01-07-2017,1.6,3053,1,1,1,0,30.6,1970,Melbourne,Northern Metropolitan
Carlton,2,u,620000,S,01-07-2017,1.6,3053,2,2,1,0,,2013,Melbourne,Northern Metropolitan
Carlton,3,h,1760000,S,01-07-2017,1.6,3053,3,2,2,151,,,Melbourne,Northern Metropolitan
Caroline Springs,3,h,545000,SP,01-07-2017,14.8,3023,3,2,2,301,,,Melton,Western Metropolitan
Caulfield South,2,u,1091500,S,01-07-2017,8.7,3162,2,2,1,225,,,Glen Eira,Southern Metropolitan
Cheltenham,5,h,1140000,S,01-07-2017,17.9,3192,5,2,2,570,,,Kingston,Southern Metropolitan
Cheltenham,3,t,950000,S,01-07-2017,17.9,3192,3,3,2,160,149,2013,Bayside,Southern Metropolitan
Cheltenham,2,u,425000,S,01-07-2017,17.9,3192,2,1,1,0,,,Bayside,Southern Metropolitan
Cheltenham,3,h,1116000,S,01-07-2017,17.9,3192,3,1,2,610,,,Kingston,Southern Metropolitan
Clifton Hill,3,u,1030000,S,01-07-2017,3.6,3068,3,2,2,538,,1995,Yarra,Northern Metropolitan
Coburg,2,h,900000,VB,01-07-2017,6.7,3058,2,1,1,350,100,1920,Moreland,Northern Metropolitan
Coburg,4,h,922000,SP,01-07-2017,6.7,3058,4,2,2,463,80,1960,Moreland,Northern Metropolitan
Coburg,3,h,1077000,S,01-07-2017,6.7,3058,3,1,2,512,,,Moreland,Northern Metropolitan
Coburg North,3,h,805000,PI,01-07-2017,6.7,3058,3,2,2,296,,,Moreland,Northern Metropolitan
Craigieburn,4,h,665000,PI,01-07-2017,20.6,3064,4,2,2,756,236,2007,Hume,Northern Metropolitan
Craigieburn,3,h,515500,S,01-07-2017,20.6,3064,3,1,4,651,117,1990,Hume,Northern Metropolitan
Craigieburn,3,h,660000,S,01-07-2017,20.6,3064,3,2,3,618,225.5,2014,Hume,Northern Metropolitan
Cranbourne,5,h,572000,S,01-07-2017,34.7,3977,5,2,1,581,,,Casey,South-Eastern Metropolitan
Croydon,4,h,932000,S,01-07-2017,23,3136,4,2,2,880,225,1970,Maroondah,Eastern Metropolitan
Croydon,2,h,570000,SP,01-07-2017,23,3136,2,1,1,312,110,1994,Maroondah,Eastern Metropolitan
Croydon,4,h,875000,S,01-07-2017,23,3136,4,2,2,244,,,Maroondah,Eastern Metropolitan
Dandenong,2,u,348000,S,01-07-2017,24.7,3175,2,1,0,156,,,Greater Dandenong,South-Eastern Metropolitan
Dandenong North,3,h,627000,S,01-07-2017,24.7,3175,3,1,1,610,120,1970,Greater Dandenong,South-Eastern Metropolitan
Dandenong North,3,h,760000,SP,01-07-2017,24.7,3175,3,1,2,751,,,Greater Dandenong,South-Eastern Metropolitan
Diamond Creek,2,h,621000,S,01-07-2017,21.8,3089,2,1,0,610,61,1939,Nillumbik,Northern Victoria
Dingley Village,2,u,612000,S,01-07-2017,22.2,3172,2,1,1,197,,1975,Kingston,South-Eastern Metropolitan
Doncaster,3,t,840000,SP,01-07-2017,12.4,3108,3,2,2,0,,,Manningham,Eastern Metropolitan
Doncaster East,6,h,1856000,SP,01-07-2017,14.3,3109,6,3,3,1056,322,1970,Manningham,Eastern Metropolitan
Donvale,7,h,2705000,S,01-07-2017,16.1,3111,7,2,4,5022,409.54,2004,Manningham,Eastern Metropolitan
Doreen,3,h,530500,S,01-07-2017,25.9,3754,3,2,2,400,179,2012,Whittlesea,Northern Victoria
Eltham,3,h,975000,S,01-07-2017,18,3095,3,1,0,841,,,Nillumbik,Eastern Metropolitan
Eltham,3,h,805000,S,01-07-2017,18,3095,3,2,0,848,127,1979,Nillumbik,Eastern Metropolitan
Epping,4,h,940000,SP,01-07-2017,19.6,3076,4,3,2,508,364,2012,Whittlesea,Northern Metropolitan
Epping,2,u,437000,S,01-07-2017,19.6,3076,2,1,2,351,109,2000,Whittlesea,Northern Metropolitan
Epping,5,h,660000,S,01-07-2017,19.6,3076,5,3,2,708,,,Whittlesea,Northern Metropolitan
Essendon,3,h,1325000,S,01-07-2017,7.5,3040,3,2,2,441,,,Moonee Valley,Western Metropolitan
Essendon,1,u,310000,S,01-07-2017,7.5,3040,1,1,1,0,,,Moonee Valley,Western Metropolitan
Essendon,3,t,864000,S,01-07-2017,7.5,3040,3,1,2,177,3,,Moonee Valley,Western Metropolitan
Essendon,1,u,291000,S,01-07-2017,7.5,3040,1,1,1,0,47,1970,Moonee Valley,Western Metropolitan
Essendon West,3,h,750000,VB,01-07-2017,7.5,3040,3,1,1,236,114,2000,Moonee Valley,Western Metropolitan
Essendon West,5,h,2200000,VB,01-07-2017,7.5,3040,5,3,2,607,291,2016,Moonee Valley,Western Metropolitan
Fairfield,3,h,1550000,S,01-07-2017,5.7,3078,3,2,0,478,,,Darebin,Northern Metropolitan
Fawkner,3,h,720000,S,01-07-2017,13.1,3060,3,1,2,603,,,Moreland,Northern Metropolitan
Fitzroy North,2,h,1350000,VB,01-07-2017,3.6,3068,2,1,1,184,79,1900,Yarra,Northern Metropolitan
Fitzroy North,3,h,1852000,S,01-07-2017,3.6,3068,3,2,1,138,125,1900,Yarra,Northern Metropolitan
Fitzroy North,2,h,1100000,S,01-07-2017,3.6,3068,2,1,0,139,,,Yarra,Northern Metropolitan
Footscray,1,u,170000,PI,01-07-2017,5.1,3011,1,1,0,30,26,2013,Maribyrnong,Western Metropolitan
Forest Hill,4,h,1372000,S,01-07-2017,15.4,3131,4,1,2,866,,1970,Whitehorse,Eastern Metropolitan
Forest Hill,3,t,850500,S,01-07-2017,15.4,3131,3,2,2,353,,,Whitehorse,Eastern Metropolitan
Frankston,3,h,640000,S,01-07-2017,38,3199,3,2,1,368,,,Frankston,South-Eastern Metropolitan
Frankston North,3,h,611000,S,01-07-2017,36.9,3200,3,2,1,691,109,1960,Frankston,Eastern Victoria
Frankston South,3,h,755000,S,01-07-2017,38,3199,3,1,2,786,174,1960,Frankston,South-Eastern Metropolitan
Gisborne,4,h,521000,SP,01-07-2017,45.9,3437,4,2,2,978,144,1980,Macedon Ranges,Northern Victoria
Gladstone Park,3,h,625000,S,01-07-2017,12.9,3043,3,1,2,544,,,Hume,Western Metropolitan
Glen Iris,4,h,1910000,S,01-07-2017,7.3,3146,4,2,3,737,,,Boroondara,Southern Metropolitan
Glen Iris,2,u,500000,PI,01-07-2017,7.3,3146,2,1,1,0,76,1965,Stonnington,Southern Metropolitan
Glen Iris,2,u,523000,S,01-07-2017,7.3,3146,2,1,1,0,,,Stonnington,Southern Metropolitan
Glenroy,3,t,525000,S,01-07-2017,11.2,3046,3,1,1,194,133,2011,Moreland,Northern Metropolitan
Glenroy,3,h,847000,SP,01-07-2017,11.2,3046,3,1,2,650,,,Moreland,Northern Metropolitan
Greensborough,6,h,990000,S,01-07-2017,16.1,3088,6,3,2,562,,,Banyule,Northern Metropolitan
Greensborough,2,u,695000,S,01-07-2017,16.1,3088,2,2,1,208,107,2000,Banyule,Northern Metropolitan
Hadfield,2,u,500000,S,01-07-2017,11.2,3046,2,1,2,304,,,Moreland,Northern Metropolitan
Hallam,3,h,662500,S,01-07-2017,32.3,3803,3,2,2,649,,,Casey,South-Eastern Metropolitan
Hampton,3,u,1210000,SP,01-07-2017,13.8,3188,3,2,2,9838,152,2010,Bayside,Southern Metropolitan
Hampton East,3,h,1140000,S,01-07-2017,13.8,3188,3,1,2,1469,204,,Bayside,Southern Metropolitan
Hawthorn,1,u,395000,S,01-07-2017,5.3,3122,1,1,1,910,,,Boroondara,Southern Metropolitan
Hawthorn,3,u,1000000,S,01-07-2017,5.3,3122,3,1,1,1079,90,1940,Boroondara,Southern Metropolitan
Hawthorn,2,u,450000,S,01-07-2017,5.3,3122,2,1,1,2338,,,Boroondara,Southern Metropolitan
Hawthorn,4,h,2900000,S,01-07-2017,5.3,3122,4,1,3,636,156,1890,Boroondara,Southern Metropolitan
Hawthorn,2,u,450000,PI,01-07-2017,5.3,3122,2,1,1,1540,71,1965,Boroondara,Southern Metropolitan
Healesville,3,h,650000,SP,01-07-2017,45.2,3777,3,2,4,724,156.6,2009,Yarra Ranges,Northern Victoria
Heidelberg Heights,3,h,790000,S,01-07-2017,8.8,3081,3,2,1,458,,,Banyule,Eastern Metropolitan
Heidelberg Heights,2,h,780000,VB,01-07-2017,8.8,3081,2,1,1,588,,,Banyule,Eastern Metropolitan
Heidelberg West,3,h,726500,S,01-07-2017,8.8,3081,3,1,0,593,95,1950,Banyule,Eastern Metropolitan
Heidelberg West,3,h,710000,S,01-07-2017,8.8,3081,3,1,1,577,,,Banyule,Eastern Metropolitan
Highett,2,u,645000,S,01-07-2017,16,3190,2,1,1,105,64,1970,Bayside,Southern Metropolitan
Hillside,5,h,650500,SP,01-07-2017,18,3037,5,2,2,615,213,2007,Melton,Western Metropolitan
Huntingdale,3,h,750000,S,01-07-2017,12.3,3166,3,2,2,321,87,2005,Monash,Southern Metropolitan
Jacana,4,h,650000,PI,01-07-2017,14,3047,4,1,1,692,181,1960,Hume,Northern Metropolitan
Jacana,2,t,390000,S,01-07-2017,14,3047,2,1,1,165,89,1995,Hume,Northern Metropolitan
Keilor Downs,3,h,810000,S,01-07-2017,15.5,3038,3,2,2,766,,,Brimbank,Western Metropolitan
Keilor Downs,3,h,735000,SP,01-07-2017,15.5,3038,3,2,2,749,180,1979,Brimbank,Western Metropolitan
Keilor East,2,t,520000,VB,01-07-2017,11.7,3033,2,2,2,62,62,2014,Moonee Valley,Western Metropolitan
Keilor Lodge,4,h,640000,PI,01-07-2017,15.5,3038,4,2,1,729,,1987,Brimbank,Western Metropolitan
Kensington,3,t,967000,S,01-07-2017,3.4,3031,3,2,2,0,120,1999,Melbourne,Northern Metropolitan
Kensington,2,h,850000,VB,01-07-2017,3.4,3031,2,1,0,133,,,Melbourne,Northern Metropolitan
Kensington,1,t,500000,VB,01-07-2017,3.4,3031,1,1,0,142,,,Melbourne,Northern Metropolitan
Kensington,2,u,535000,SP,01-07-2017,3.4,3031,2,1,1,0,70,2011,Melbourne,Northern Metropolitan
Kew,2,h,758000,S,01-07-2017,5.4,3101,2,1,2,901,,,Boroondara,Southern Metropolitan
Kew East,2,u,862000,S,01-07-2017,7.3,3102,2,1,1,1011,72,1970,Boroondara,Southern Metropolitan
Keysborough,4,h,965000,S,01-07-2017,25.2,3173,4,2,2,576,,,Greater Dandenong,South-Eastern Metropolitan
Keysborough,4,h,761000,S,01-07-2017,25.2,3173,4,1,2,680,170,1970,Greater Dandenong,South-Eastern Metropolitan
Kings Park,3,h,520000,PI,01-07-2017,14,3021,3,1,2,570,,,Brimbank,Western Metropolitan
Kings Park,3,h,530000,SP,01-07-2017,14,3021,3,1,1,532,112,1975,Brimbank,Western Metropolitan
Kingsville,3,h,1020000,S,01-07-2017,6.4,3012,3,1,0,281,,,Maribyrnong,Western Metropolitan
Kingsville,1,u,210000,PI,01-07-2017,6.4,3012,1,1,1,0,,,Maribyrnong,Western Metropolitan
Lalor,4,h,750000,S,01-07-2017,16.3,3075,4,2,4,544,205,2008,Whittlesea,Northern Metropolitan
Lalor,3,h,635000,S,01-07-2017,16.3,3075,3,1,4,536,,,Whittlesea,Northern Metropolitan
Lalor,2,u,410000,S,01-07-2017,16.3,3075,2,1,1,143,,,Whittlesea,Northern Metropolitan
Lalor,5,h,675000,SP,01-07-2017,16.3,3075,5,2,2,750,,,Whittlesea,Northern Metropolitan
Lower Plenty,5,h,880000,S,01-07-2017,14.6,3093,5,2,2,725,,,Banyule,Eastern Metropolitan
Maidstone,1,u,280000,VB,01-07-2017,6.4,3012,1,1,1,3826,55,2009,Maribyrnong,Western Metropolitan
Maidstone,2,t,520000,S,01-07-2017,6.4,3012,2,1,1,126,,,Maribyrnong,Western Metropolitan
Maidstone,3,t,895000,S,01-07-2017,6.4,3012,3,2,2,262,153,2004,Maribyrnong,Western Metropolitan
Malvern East,3,h,2110000,S,01-07-2017,8.4,3145,3,1,2,627,,,Stonnington,Southern Metropolitan
Maribyrnong,3,h,1050000,PI,01-07-2017,4.3,3032,3,2,1,563,,,Maribyrnong,Western Metropolitan
Melton,4,h,320000,SP,01-07-2017,31.7,3337,4,2,1,547,200,1986,Melton,Western Victoria
Melton,3,h,480000,SP,01-07-2017,31.7,3337,3,1,2,900,100,1980,Melton,Western Victoria
Mernda,4,h,670000,S,01-07-2017,25.9,3754,4,2,2,512,221,2012,Whittlesea,Northern Metropolitan
Mernda,4,h,520500,S,01-07-2017,25.9,3754,4,2,2,482,,,Whittlesea,Northern Metropolitan
Mill Park,2,u,460000,S,01-07-2017,17.9,3082,2,1,1,241,88,2000,Whittlesea,Northern Metropolitan
Mill Park,3,h,610000,S,01-07-2017,17.9,3082,3,1,1,560,,,Whittlesea,Northern Metropolitan
Mitcham,3,h,950000,S,01-07-2017,17.2,3132,3,1,2,608,138,1975,Whitehorse,Eastern Metropolitan
Mitcham,3,t,970000,VB,01-07-2017,17.2,3132,3,2,1,263,146,2016,Whitehorse,Eastern Metropolitan
Mont Albert,5,h,2200000,SP,01-07-2017,10.2,3127,5,2,4,819,,,Boroondara,Eastern Metropolitan
Mont Albert,4,h,2320000,S,01-07-2017,10.2,3127,4,2,5,728,,,Whitehorse,Eastern Metropolitan
Montmorency,3,h,655000,S,01-07-2017,16.2,3094,3,2,3,382,128,1970,Banyule,Eastern Metropolitan
Montmorency,3,h,960000,PI,01-07-2017,16.2,3094,3,1,1,1285,,,Banyule,Eastern Metropolitan
Moonee Ponds,4,h,1810000,S,01-07-2017,6.2,3039,4,2,2,431,,1894,Moonee Valley,Western Metropolitan
Moonee Ponds,2,h,1020000,S,01-07-2017,6.2,3039,2,1,1,269,,,Moonee Valley,Western Metropolitan
Moonee Ponds,2,h,1250000,S,01-07-2017,6.2,3039,2,1,1,450,,,Moonee Valley,Western Metropolitan
Moorabbin,3,h,1175000,PI,01-07-2017,14.3,3189,3,2,6,650,,,Kingston,Southern Metropolitan
Mordialloc,4,h,800000,PI,01-07-2017,21.5,3195,4,3,3,638,,,Kingston,South-Eastern Metropolitan
Mordialloc,4,h,1225000,S,01-07-2017,21.5,3195,4,2,2,893,,,Kingston,South-Eastern Metropolitan
Mount Waverley,3,h,1205000,S,01-07-2017,14.2,3149,3,2,2,402,143,1960,Monash,Eastern Metropolitan
Mount Waverley,4,h,1720000,S,01-07-2017,14.2,3149,4,2,3,741,,,Monash,Eastern Metropolitan
Mount Waverley,5,h,1600000,S,01-07-2017,14.2,3149,5,3,3,728,,,Monash,Eastern Metropolitan
Mount Waverley,3,h,944000,S,01-07-2017,14.2,3149,3,1,1,446,,,Monash,Eastern Metropolitan
Mount Waverley,3,h,1385000,S,01-07-2017,14.2,3149,3,1,2,807,167,1970,Monash,Eastern Metropolitan
Mount Waverley,3,h,2000000,VB,01-07-2017,14.2,3149,3,1,2,1028,181,1965,Monash,Eastern Metropolitan
Narre Warren,3,h,650000,SP,01-07-2017,34.1,3805,3,1,4,1042,,,Casey,South-Eastern Metropolitan
Narre Warren,3,h,655000,SP,01-07-2017,34.1,3805,3,2,2,731,,1972,Casey,South-Eastern Metropolitan
Newport,2,h,710000,S,01-07-2017,6.2,3015,2,1,2,120,121,2011,Hobsons Bay,Western Metropolitan
Newport,3,h,1330000,S,01-07-2017,6.2,3015,3,1,3,758,,,Hobsons Bay,Western Metropolitan
North Melbourne,2,u,550000,S,01-07-2017,1.8,3051,2,1,0,4563,,,Melbourne,Northern Metropolitan
North Melbourne,2,h,962000,S,01-07-2017,1.8,3051,2,1,0,91,2,,Melbourne,Northern Metropolitan
North Melbourne,2,t,936000,S,01-07-2017,1.8,3051,2,1,0,0,,,Melbourne,Northern Metropolitan
Northcote,4,h,1900000,PI,01-07-2017,5.3,3070,4,2,2,313,,,Darebin,Northern Metropolitan
Northcote,3,h,1605000,S,01-07-2017,5.3,3070,3,1,0,507,,,Darebin,Northern Metropolitan
Northcote,3,h,1415000,S,01-07-2017,5.3,3070,3,1,1,366,,,Darebin,Northern Metropolitan
Northcote,2,u,390000,S,01-07-2017,5.3,3070,2,1,1,0,,,Darebin,Northern Metropolitan
Nunawading,4,h,1100000,S,01-07-2017,15.4,3131,4,2,3,596,136,1975,Whitehorse,Eastern Metropolitan
Nunawading,3,h,926000,S,01-07-2017,15.4,3131,3,1,0,738,,1954,Whitehorse,Eastern Metropolitan
Oak Park,2,t,610000,S,01-07-2017,11.2,3046,2,1,1,182,112,2015,Moreland,Northern Metropolitan
Oakleigh East,5,h,1525000,S,01-07-2017,12.3,3166,5,3,6,774,,,Monash,Southern Metropolitan
Oakleigh East,6,h,1900000,PI,01-07-2017,12.3,3166,6,4,3,1063,,,Monash,Southern Metropolitan
Ormond,1,u,454000,S,01-07-2017,11.4,3204,1,1,1,1006,51,2010,Glen Eira,Southern Metropolitan
Ormond,2,u,562000,S,01-07-2017,11.4,3204,2,1,1,0,88,1970,Glen Eira,Southern Metropolitan
Parkdale,3,t,1000000,S,01-07-2017,21.5,3195,3,2,2,298,124,1995,Kingston,South-Eastern Metropolitan
Parkdale,3,h,820000,S,01-07-2017,21.5,3195,3,2,2,445,,1997,Kingston,South-Eastern Metropolitan
Pascoe Vale,3,h,870000,PI,01-07-2017,8.5,3044,3,1,2,654,,,Moreland,Northern Metropolitan
Pascoe Vale,3,h,800000,SP,01-07-2017,8.5,3044,3,1,2,287,,,Moreland,Northern Metropolitan
Pascoe Vale,5,h,1501000,S,01-07-2017,8.5,3044,5,3,3,681,263,1960,Moreland,Northern Metropolitan
Pascoe Vale,3,h,1663000,S,01-07-2017,8.5,3044,3,1,2,956,,,Moreland,Northern Metropolitan
Pascoe Vale,4,h,780000,VB,01-07-2017,8.5,3044,4,2,3,555,128,1950,Moreland,Northern Metropolitan
Point Cook,5,h,660000,S,01-07-2017,14.7,3030,5,2,2,571,227.6,2011,Wyndham,Western Metropolitan
Port Melbourne,3,u,1631000,S,01-07-2017,3.5,3207,3,2,2,0,,,Port Phillip,Southern Metropolitan
Port Melbourne,3,h,1665000,S,01-07-2017,3.5,3207,3,3,2,121,,,Port Phillip,Southern Metropolitan
Port Melbourne,4,h,2450000,VB,01-07-2017,3.5,3207,4,3,2,210,210,2010,Port Phillip,Southern Metropolitan
Prahran,1,u,399000,S,01-07-2017,4.6,3181,1,1,0,0,,,Stonnington,Southern Metropolitan
Prahran,2,u,1240000,S,01-07-2017,4.6,3181,2,1,1,0,,,Stonnington,Southern Metropolitan
Reservoir,3,h,840000,SP,01-07-2017,12,3073,3,1,4,614,120,1960,Darebin,Northern Metropolitan
Reservoir,2,h,560000,S,01-07-2017,12,3073,2,1,1,198,,,Darebin,Northern Metropolitan
Reservoir,4,h,900000,SP,01-07-2017,12,3073,4,1,2,836,,,Darebin,Northern Metropolitan
Reservoir,4,h,902000,S,01-07-2017,12,3073,4,2,3,700,,,Darebin,Northern Metropolitan
Reservoir,3,h,825000,S,01-07-2017,12,3073,3,2,5,537,,,Darebin,Northern Metropolitan
Reservoir,2,t,668500,S,01-07-2017,12,3073,2,2,1,138,104.63,2014,Darebin,Northern Metropolitan
Richmond,2,h,1165000,S,01-07-2017,2.4,3121,2,1,1,149,,,Yarra,Northern Metropolitan
Richmond,2,u,890500,SP,01-07-2017,2.4,3121,2,2,2,180,123,1940,Yarra,Northern Metropolitan
Richmond,2,h,1442000,S,01-07-2017,2.4,3121,2,2,1,163,,,Yarra,Northern Metropolitan
Ringwood East,2,u,560000,S,01-07-2017,21.3,3135,2,1,2,217,,1985,Maroondah,Eastern Metropolitan
Rockbank,2,h,340000,SP,01-07-2017,23.8,3335,2,1,0,609,,,Melton,Western Metropolitan
Rowville,5,h,870000,S,01-07-2017,23.5,3178,5,2,2,733,217,1986,Knox,South-Eastern Metropolitan
Sandringham,2,u,643500,S,01-07-2017,15.2,3191,2,1,1,0,67,1970,Bayside,Southern Metropolitan
